10.0,313.99992928000006,15.0,15.0,5.0,3737.5,4087.8,10.0,0.0,3238.0,0.5,100000.0,431.7385582866218
10.0,346.32335914666663,15.0,15.0,5.0,1496.9,1814.0,10.0,0.0,3238.0,0.1,100000.0,2796.5626647570357
10.0,301.30748565333334,15.0,15.0,5.0,4533.7,4965.5,10.0,0.0,3238.0,0.75,100000.0,268.095636162667
10.0,464.28476848,25.0,25.0,25.0,4482.0,5052.5,10.0,0.0,14385.0,0.5,100000.0,207.3704566381983
10.0,546.6932620266666,25.0,25.0,25.0,2240.2,2729.7,10.0,0.0,14385.0,0.1,100000.0,1331.2889911060004
10.0,438.46671205333337,25.0,25.0,25.0,5357.3,5949.6,10.0,0.0,14385.0,0.75,100000.0,125.368534947222
10.0,668.1926785066667,50.0,50.0,50.0,3197.7,4057.5,10.0,0.0,28505.2,0.1,100000.0,847.0359518420286
10.0,516.01408192,50.0,50.0,50.0,6566.3,7390.1,10.0,0.0,28505.4,0.5,100000.0,114.03139959643849
10.0,329.15102869333333,5.0,5.0,5.0,947.5,1254.6,10.0,0.0,3089.0,0.1,100000.0,2669.110216969713
10.0,486.41248554666674,50.0,50.0,50.0,7844.0,8663.9,10.0,0.0,28505.3,0.75,100000.0,69.82009372652047
10.0,297.5293007466667,5.0,5.0,5.0,1970.6,2285.5,10.0,0.0,3089.0,0.5,100000.0,427.09778273798776
10.0,296.5602341866666,5.0,5.0,5.0,2110.1,2421.3,10.0,0.0,3089.0,0.75,100000.0,288.5241931138381
10.0,114.8764226133333,15.0,15.0,5.0,4133.6,4914.2,1.0,811.0,3180.3,0.1,100000.0,440.7093391582014
10.0,125.72659626666665,15.0,15.0,5.0,4616.5,5253.9,1.0,811.0,3180.0,0.5,100000.0,321.0728126838259
10.0,130.43093370666665,25.0,25.0,25.0,6820.4,9637.2,1.0,811.0,14095.5,0.1,100000.0,266.87869291704203
10.0,132.68796213333331,15.0,15.0,5.0,4805.1,5404.4,1.0,811.0,3180.1,0.75,100000.0,283.2954809913481
10.0,162.65083530666664,25.0,25.0,25.0,7487.1,8663.0,1.0,811.0,14094.7,0.5,100000.0,192.97799361090503
10.0,155.71376650666664,25.0,25.0,25.0,7681.5,8685.7,1.0,811.0,14095.0,0.75,100000.0,166.23513952710846
10.0,135.62829583999996,50.0,50.0,50.0,12891.8,18370.0,1.0,811.0,27925.5,0.1,100000.0,141.3990963253229
10.0,158.47349408,50.0,50.0,50.0,13994.3,16106.7,1.0,811.0,27925.6,0.5,100000.0,99.77036275136174
10.0,161.65473194666666,50.0,50.0,50.0,14411.1,16147.8,1.0,811.0,27926.1,0.75,100000.0,82.57625017977313
10.0,113.84073509333331,5.0,5.0,5.0,1492.0,2134.7,1.0,811.0,3031.3,0.1,100000.0,1144.405858389115
10.0,140.70527909333333,5.0,5.0,5.0,1682.5,1992.9,1.0,811.0,3031.3,0.5,100000.0,771.1537863266476
10.0,154.86690416,5.0,5.0,5.0,1742.7,1985.8,1.0,811.0,3031.2,0.75,100000.0,672.6595904835392
10.0,145.41093056,15.0,15.0,5.0,4416.3,5024.9,2.0,811.0,3186.8,0.5,100000.0,307.423376063581
10.0,125.38509914666668,15.0,15.0,5.0,3932.9,4744.4,2.0,811.0,3187.0,0.1,100000.0,453.2301243096915
10.0,150.56259418666667,15.0,15.0,5.0,4520.7,5153.3,2.0,811.0,3186.8,0.75,100000.0,269.5939565627951
10.0,184.84419546666666,25.0,25.0,25.0,6753.4,7857.1,2.0,811.0,14127.6,0.5,100000.0,204.9217886931161
10.0,152.09196346666667,25.0,25.0,25.0,6181.2,8851.9,2.0,811.0,14128.1,0.1,100000.0,292.0908944471292
10.0,205.99589823999997,25.0,25.0,25.0,7021.2,7949.9,2.0,811.0,14127.0,0.75,100000.0,171.85646302936587
10.0,153.41769322666661,50.0,50.0,50.0,11634.4,16704.4,2.0,811.0,27990.9,0.1,100000.0,156.30264695351943
10.0,192.38889098666667,50.0,50.0,50.0,12825.9,14675.9,2.0,811.0,27990.4,0.5,100000.0,107.1573156692584
10.0,217.50833221333335,50.0,50.0,50.0,13104.8,14753.2,2.0,811.0,27990.4,0.75,100000.0,86.57369285772587
10.0,129.1559088,5.0,5.0,5.0,1437.5,2037.5,2.0,811.0,3037.9,0.1,100000.0,1112.270368438275
10.0,168.52602154666667,5.0,5.0,5.0,1684.4,2019.9,2.0,811.0,3038.0,0.5,100000.0,665.5992782350536
10.0,169.24961573333331,15.0,15.0,5.0,2883.8,3565.7,5.0,811.0,3206.0,0.1,100000.0,608.7973815835376
10.0,179.20697119999997,5.0,5.0,5.0,1789.2,2073.6,2.0,811.0,3038.0,0.75,100000.0,543.7764876261921
10.0,224.34714911999995,15.0,15.0,5.0,3476.3,3963.2,5.0,811.0,3206.1,0.75,100000.0,313.36687615190027
10.0,212.55296426666666,15.0,15.0,5.0,3380.5,3936.6,5.0,811.0,3206.1,0.5,100000.0,377.0619839485215
10.0,335.5637377599999,25.0,25.0,25.0,4866.0,5727.0,5.0,811.0,14224.1,0.5,100000.0,257.2707494283212
10.0,218.12633882666668,25.0,25.0,25.0,4413.3,6501.2,5.0,811.0,14223.8,0.1,100000.0,419.4242949785519
10.0,367.67236751999997,25.0,25.0,25.0,5334.1,6089.0,5.0,811.0,14224.7,0.75,100000.0,202.7660161824
10.0,216.24487359999998,50.0,50.0,50.0,8243.3,12166.0,5.0,811.0,28182.1,0.1,100000.0,228.73409987224352
